3.72700000000000e-07;4.47089947089947e+00
3.74175000000000e-07;4.43650793650794e+00
3.75650000000000e-07;4.38888888888889e+00
3.77125000000000e-07;4.32804232804233e+00
3.78600000000000e-07;4.22751322751323e+00
3.80075000000000e-07;4.06878306878307e+00
3.81550000000000e-07;4.12169312169312e+00
3.83025000000000e-07;4.37037037037037e+00
3.84500000000000e-07;4.73544973544974e+00
3.85975000000000e-07;4.98412698412699e+00
3.87450000000000e-07;5.06349206349207e+00
3.88925000000000e-07;4.91005291005291e+00
3.90400000000000e-07;4.79365079365080e+00
3.91875000000000e-07;4.71428571428572e+00
3.93350000000000e-07;4.73015873015873e+00
3.94825000000000e-07;4.92063492063492e+00
3.96300000000000e-07;5.22222222222222e+00
3.97775000000000e-07;5.53968253968254e+00
3.99250000000000e-07;5.79894179894180e+00
4.00725000000000e-07;5.83068783068784e+00
4.02200000000000e-07;5.72486772486773e+00
4.03675000000000e-07;5.61904761904762e+00
4.05150000000000e-07;5.46031746031746e+00
4.06625000000000e-07;5.43386243386244e+00
4.08100000000000e-07;5.47089947089947e+00
4.09575000000000e-07;5.36507936507937e+00
4.11050000000000e-07;5.38095238095238e+00
4.12525000000000e-07;5.28571428571429e+00
4.14000000000000e-07;5.15343915343916e+00
4.15475000000000e-07;4.92592592592593e+00
4.16950000000000e-07;5.01587301587302e+00
4.18425000000000e-07;5.23280423280424e+00
4.19900000000000e-07;5.86772486772487e+00
4.21375000000000e-07;7.00529100529101e+00
4.22850000000000e-07;9.30687830687831e+00
4.24325000000000e-07;1.19841269841270e+01
4.25800000000000e-07;1.46878306878307e+01
4.27275000000000e-07;1.72910052910053e+01
4.28750000000000e-07;2.20687830687831e+01
4.30225000000000e-07;3.08783068783069e+01
4.31700000000000e-07;4.29682539682540e+01
4.33175000000000e-07;5.73544973544974e+01
4.34650000000000e-07;7.20634920634921e+01
4.36125000000000e-07;8.83968253968255e+01
4.37600000000000e-07;1.05523809523810e+02
4.39075000000000e-07;1.26433862433863e+02
4.40550000000000e-07;1.47132275132275e+02
4.42025000000000e-07;1.68767195767196e+02
4.43500000000000e-07;1.88433862433863e+02
4.44975000000000e-07;2.07269841269841e+02
4.46450000000000e-07;2.20201058201058e+02
4.47925000000000e-07;2.30582010582011e+02
4.49400000000000e-07;2.36111111111111e+02
4.50875000000000e-07;2.39518518518519e+02
4.52350000000000e-07;2.38666666666667e+02
4.53825000000000e-07;2.34804232804233e+02
4.55300000000000e-07;2.27349206349206e+02
4.56775000000000e-07;2.18222222222222e+02
4.58250000000000e-07;2.07640211640212e+02
4.59725000000000e-07;1.95645502645503e+02
4.61200000000000e-07;1.82148148148148e+02
4.62675000000000e-07;1.67444444444445e+02
4.64150000000000e-07;1.52973544973545e+02
4.65625000000000e-07;1.38571428571429e+02
4.67100000000000e-07;1.24910052910053e+02
4.68575000000000e-07;1.10359788359788e+02
4.70050000000000e-07;9.64656084656085e+01
4.71525000000000e-07;8.27407407407408e+01
4.73000000000000e-07;7.13650793650794e+01
4.74475000000000e-07;6.14179894179895e+01
4.75950000000000e-07;5.24761904761905e+01
4.77425000000000e-07;4.26613756613757e+01
4.78900000000000e-07;3.43756613756614e+01
4.80375000000000e-07;2.71746031746032e+01
4.81850000000000e-07;2.29894179894180e+01
4.83325000000000e-07;1.99841269841270e+01
4.84800000000000e-07;1.73280423280423e+01
4.86275000000000e-07;1.39894179894180e+01
4.87750000000000e-07;1.15925925925926e+01
4.89225000000000e-07;9.82010582010583e+00
4.90700000000000e-07;9.09523809523810e+00
4.92175000000000e-07;8.58730158730159e+00
4.93650000000000e-07;8.41798941798942e+00
4.95125000000000e-07;8.01587301587302e+00
4.96600000000000e-07;7.47619047619048e+00
4.98075000000000e-07;6.84656084656085e+00
4.99550000000000e-07;6.30687830687831e+00
5.01025000000000e-07;5.97883597883598e+00
5.02500000000000e-07;5.88359788359789e+00
5.03975000000000e-07;5.83068783068784e+00
5.05450000000000e-07;5.71957671957672e+00
5.06925000000000e-07;5.48148148148149e+00
5.08400000000000e-07;5.15873015873016e+00
5.09875000000000e-07;5.03174603174604e+00
5.11350000000000e-07;4.93121693121693e+00
5.12825000000000e-07;4.81481481481482e+00
5.14300000000000e-07;4.62962962962963e+00
5.15775000000000e-07;4.47089947089947e+00
5.17250000000000e-07;4.39153439153440e+00
5.18725000000000e-07;4.44444444444445e+00
5.20200000000000e-07;4.45502645502646e+00
5.21675000000000e-07;4.39682539682540e+00
5.23150000000000e-07;4.38624338624339e+00
5.24625000000000e-07;4.55026455026455e+00
5.26100000000000e-07;4.82010582010582e+00
5.27575000000000e-07;5.00529100529101e+00
5.29050000000000e-07;5.01058201058201e+00
5.30525000000000e-07;4.77777777777778e+00
5.32000000000000e-07;4.55555555555556e+00
5.33475000000000e-07;4.47089947089947e+00
5.34950000000000e-07;4.40740740740741e+00
5.36425000000000e-07;4.29100529100529e+00
5.37900000000000e-07;4.13227513227513e+00
5.39375000000000e-07;3.99470899470900e+00
5.40850000000000e-07;3.95767195767196e+00
5.42325000000000e-07;4.00529100529101e+00
5.43800000000000e-07;4.03703703703704e+00
5.45275000000000e-07;4.07407407407408e+00
5.46750000000000e-07;4.11640211640212e+00
5.48225000000000e-07;4.11640211640212e+00
5.49700000000000e-07;4.07407407407408e+00
5.51175000000000e-07;4.03703703703704e+00
5.52650000000000e-07;4.00529100529101e+00
5.54125000000000e-07;3.98941798941799e+00
5.55600000000000e-07;4.00000000000000e+00
5.57075000000000e-07;4.00000000000000e+00
5.58550000000000e-07;4.00000000000000e+00
5.60025000000000e-07;4.00000000000000e+00
5.61500000000000e-07;4.00000000000000e+00
5.62975000000000e-07;4.00000000000000e+00
5.64450000000000e-07;4.00000000000000e+00
5.65925000000000e-07;4.00000000000000e+00
5.67400000000000e-07;4.00000000000000e+00
5.68875000000000e-07;3.97883597883598e+00
5.70350000000000e-07;3.98941798941799e+00
5.71825000000000e-07;4.08465608465609e+00
5.73300000000000e-07;4.22222222222222e+00
5.74775000000000e-07;4.33862433862434e+00
5.76250000000000e-07;4.44444444444445e+00
5.77725000000000e-07;4.55026455026455e+00
5.79200000000000e-07;4.69841269841270e+00
5.80675000000000e-07;4.79894179894180e+00
5.82150000000000e-07;4.78306878306879e+00
5.83625000000000e-07;4.65079365079365e+00
5.85100000000000e-07;4.51851851851852e+00
5.86575000000000e-07;4.42857142857143e+00
5.88050000000000e-07;4.37037037037037e+00
5.89525000000000e-07;4.19047619047619e+00
5.91000000000000e-07;4.02116402116402e+00
5.92475000000000e-07;3.89417989417990e+00
5.93950000000000e-07;3.90476190476191e+00
5.95425000000000e-07;4.05291005291006e+00
5.96900000000000e-07;4.26455026455027e+00
5.98375000000000e-07;4.34920634920635e+00
5.99850000000000e-07;4.33862433862434e+00
6.01325000000000e-07;4.33862433862434e+00
6.02800000000000e-07;4.38095238095238e+00
6.04275000000000e-07;4.51851851851852e+00
6.05750000000000e-07;4.63492063492064e+00
6.07225000000000e-07;4.63492063492064e+00
6.08700000000000e-07;4.53968253968254e+00
6.10175000000000e-07;4.46560846560847e+00
6.11650000000000e-07;4.35978835978836e+00
6.13125000000000e-07;4.19047619047619e+00
6.14600000000000e-07;4.02116402116402e+00
6.16075000000000e-07;3.91534391534392e+00
6.17550000000000e-07;3.91534391534392e+00
6.19025000000000e-07;3.96825396825397e+00
6.20500000000000e-07;4.02116402116402e+00
6.21975000000000e-07;4.00000000000000e+00
6.23450000000000e-07;4.00000000000000e+00
6.24925000000000e-07;4.00000000000000e+00
6.26400000000000e-07;4.00000000000000e+00
6.27875000000000e-07;3.98941798941799e+00
6.29350000000000e-07;4.00529100529101e+00
6.30825000000000e-07;4.03703703703704e+00
6.32300000000000e-07;4.08465608465609e+00
6.33775000000000e-07;4.10052910052910e+00
6.35250000000000e-07;4.08465608465609e+00
6.36725000000000e-07;4.03703703703704e+00
6.38200000000000e-07;4.00529100529101e+00
6.39675000000000e-07;3.95767195767196e+00
6.41150000000000e-07;4.01587301587302e+00
6.42625000000000e-07;4.14285714285715e+00
6.44100000000000e-07;4.20634920634921e+00
6.45575000000000e-07;4.20634920634921e+00
6.47050000000000e-07;4.14285714285715e+00
6.48525000000000e-07;4.01587301587302e+00
6.50000000000000e-07;3.96825396825397e+00
6.51475000000000e-07;4.00000000000000e+00
6.52950000000000e-07;4.00000000000000e+00
6.54425000000000e-07;4.00000000000000e+00
6.55900000000000e-07;4.00000000000000e+00
6.57375000000000e-07;4.00000000000000e+00
6.58850000000000e-07;4.00000000000000e+00
6.60325000000000e-07;4.00000000000000e+00
6.61800000000000e-07;4.00000000000000e+00
6.63275000000000e-07;3.98941798941799e+00
6.64750000000000e-07;4.01587301587302e+00
6.66225000000000e-07;4.03174603174604e+00
6.67700000000000e-07;4.04761904761905e+00
6.69175000000000e-07;4.02645502645503e+00
6.70650000000000e-07;3.96825396825397e+00
6.72125000000000e-07;3.92063492063492e+00
6.73600000000000e-07;3.93121693121693e+00
6.75075000000000e-07;3.95238095238096e+00
6.76550000000000e-07;3.99470899470900e+00
6.78025000000000e-07;4.00793650793651e+00
6.79500000000000e-07;4.00793650793651e+00
6.80975000000000e-07;3.99470899470900e+00
