3.72700000000000e-07;1.11904761904762e+00
3.74175000000000e-07;8.73015873015874e-01
3.75650000000000e-07;6.90476190476191e-01
3.77125000000000e-07;5.71428571428572e-01
3.78600000000000e-07;4.86772486772487e-01
3.80075000000000e-07;6.03174603174604e-01
3.81550000000000e-07;7.03703703703704e-01
3.83025000000000e-07;8.46560846560847e-01
3.84500000000000e-07;9.41798941798943e-01
3.85975000000000e-07;9.89417989417990e-01
3.87450000000000e-07;8.83597883597884e-01
3.88925000000000e-07;8.04232804232805e-01
3.90400000000000e-07;7.40740740740741e-01
3.91875000000000e-07;6.24338624338625e-01
3.93350000000000e-07;6.71957671957672e-01
3.94825000000000e-07;8.73015873015874e-01
3.96300000000000e-07;1.02645502645503e+00
3.97775000000000e-07;1.12169312169312e+00
3.99250000000000e-07;1.12698412698413e+00
4.00725000000000e-07;9.89417989417990e-01
4.02200000000000e-07;9.89417989417990e-01
4.03675000000000e-07;1.12698412698413e+00
4.05150000000000e-07;1.12169312169312e+00
4.06625000000000e-07;1.02645502645503e+00
4.08100000000000e-07;8.73015873015874e-01
4.09575000000000e-07;6.93121693121693e-01
4.11050000000000e-07;6.13756613756614e-01
4.12525000000000e-07;6.66666666666667e-01
4.14000000000000e-07;6.66666666666667e-01
4.15475000000000e-07;6.56084656084657e-01
4.16950000000000e-07;6.71957671957672e-01
4.18425000000000e-07;7.14285714285715e-01
4.19900000000000e-07;7.46031746031747e-01
4.21375000000000e-07;7.30158730158731e-01
4.22850000000000e-07;6.77248677248678e-01
4.24325000000000e-07;5.87301587301588e-01
4.25800000000000e-07;5.55555555555556e-01
4.27275000000000e-07;5.71428571428572e-01
4.28750000000000e-07;6.45502645502646e-01
4.30225000000000e-07;6.93121693121694e-01
4.31700000000000e-07;7.14285714285715e-01
4.33175000000000e-07;6.98412698412699e-01
4.34650000000000e-07;6.82539682539683e-01
4.36125000000000e-07;6.66666666666667e-01
4.37600000000000e-07;6.50793650793651e-01
4.39075000000000e-07;6.34920634920635e-01
4.40550000000000e-07;6.40211640211641e-01
4.42025000000000e-07;6.61375661375662e-01
4.43500000000000e-07;5.97883597883598e-01
4.44975000000000e-07;4.92063492063492e-01
4.46450000000000e-07;3.38624338624339e-01
4.47925000000000e-07;2.16931216931217e-01
4.49400000000000e-07;1.95767195767196e-01
4.50875000000000e-07;2.48677248677249e-01
4.52350000000000e-07;2.91005291005291e-01
4.53825000000000e-07;3.70370370370371e-01
4.55300000000000e-07;4.44444444444445e-01
4.56775000000000e-07;5.39682539682540e-01
4.58250000000000e-07;6.08465608465609e-01
4.59725000000000e-07;5.55555555555556e-01
4.61200000000000e-07;4.39153439153439e-01
4.62675000000000e-07;3.06878306878307e-01
4.64150000000000e-07;2.16931216931217e-01
4.65625000000000e-07;2.59259259259259e-01
4.67100000000000e-07;2.96296296296297e-01
4.68575000000000e-07;2.48677248677249e-01
4.70050000000000e-07;1.58730158730159e-01
4.71525000000000e-07;4.76190476190477e-02
4.73000000000000e-07;-1.58730158730159e-02
4.74475000000000e-07;-1.05820105820106e-02
4.75950000000000e-07;-1.05820105820106e-02
4.77425000000000e-07;5.29100529100529e-03
4.78900000000000e-07;3.70370370370371e-02
4.80375000000000e-07;7.40740740740741e-02
4.81850000000000e-07;1.05820105820106e-01
4.83325000000000e-07;1.21693121693122e-01
4.84800000000000e-07;1.11111111111111e-01
4.86275000000000e-07;1.11111111111111e-01
4.87750000000000e-07;1.11111111111111e-01
4.89225000000000e-07;1.21693121693122e-01
4.90700000000000e-07;1.05820105820106e-01
4.92175000000000e-07;7.40740740740741e-02
4.93650000000000e-07;3.70370370370371e-02
4.95125000000000e-07;5.29100529100529e-03
4.96600000000000e-07;-1.05820105820106e-02
4.98075000000000e-07;0.00000000000000e+00
